Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361671;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;05/03/2013;06/03/2013 a 06/03/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.203.295;-5.197.095;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361672;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;05/03/2013;06/03/2013 a 06/03/2013;07/08/2016;Chelonia mydas agassizi;Tartaruga-verde;Chelonia mydas;unranked;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Chelonia;Chelonia mydas;Esp̩cie Amea̤ada;Vulner��vel;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.170.908;-5.144.856;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361673;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;05/03/2013;06/03/2013 a 06/03/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.199.244;-5.192.698;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361674;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;05/03/2013;06/03/2013 a 06/03/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.181.503;-5.163.836;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361675;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;05/03/2013;06/03/2013 a 06/03/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.202.232;-5.195.972;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361676;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;05/03/2013;06/03/2013 a 06/03/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.162.539;-5.133.177;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361677;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;05/03/2013;06/03/2013 a 06/03/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.152.497;-5.120.639;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361678;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;05/03/2013;06/03/2013 a 06/03/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.171.594;-5.145.967;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361679;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;05/03/2013;06/03/2013 a 06/03/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.151.337;-5.121.536;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361680;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/04/2013;24/04/2013 a 24/04/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.152.509;-5.120.651;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361681;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/04/2013;24/04/2013 a 24/04/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.155.386;-5.123.886;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361682;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/04/2013;24/04/2013 a 24/04/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-315.578;-5.124.361;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361683;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/04/2013;24/04/2013 a 24/04/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.157.673;-5.126.587;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361684;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/04/2013;24/04/2013 a 24/04/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.164.148;-5.135.318;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361685;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/04/2013;24/04/2013 a 24/04/2013;07/08/2016;Chelonia mydas agassizi;Tartaruga-verde;Chelonia mydas;unranked;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Chelonia;Chelonia mydas;Esp̩cie Amea̤ada;Vulner��vel;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.175.741;-5.153.074;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361686;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/04/2013;24/04/2013 a 24/04/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.166.781;-5.138.982;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361687;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/04/2013;24/04/2013 a 24/04/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.180.156;-5.161.116;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361688;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/04/2013;24/04/2013 a 24/04/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.180.626;-5.161.963;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361689;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/04/2013;24/04/2013 a 24/04/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.184.607;-5.170.252;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361690;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/04/2013;24/04/2013 a 24/04/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.206.966;-5.200.755;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361691;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/04/2013;24/04/2013 a 24/04/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.199.671;-5.193.176;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361692;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/04/2013;24/04/2013 a 24/04/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.198.238;-519.152;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361693;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/04/2013;24/04/2013 a 24/04/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.186.375;-5.173.759;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361694;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/04/2013;24/04/2013 a 24/04/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.185.587;-517.218;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Destinado a laborat�_rio
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361695;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/04/2013;24/04/2013 a 24/04/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.178.269;-5.157.704;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361696;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/04/2013;24/04/2013 a 24/04/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.180.156;-5.161.116;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361697;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;23/04/2013;24/04/2013 a 24/04/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.164.211;-5.135.409;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361698;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;20/05/2013;21/05/2013 a 21/05/2013;07/08/2016;Chelonia mydas agassizi;Tartaruga-verde;Chelonia mydas;unranked;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Chelonia;Chelonia mydas;Esp̩cie Amea̤ada;Vulner��vel;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.209.398;-5.203.051;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361699;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;20/05/2013;21/05/2013 a 21/05/2013;07/08/2016;Caretta caretta;Tartaruga-cabe̤uda;Caretta caretta;species;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Caretta;Caretta caretta;Esp̩cie Amea̤ada;Em Perigo;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.207.744;-5.201.488;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361700;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;20/05/2013;21/05/2013 a 21/05/2013;07/08/2016;Chelonia mydas agassizi;Tartaruga-verde;Chelonia mydas;unranked;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Chelonia;Chelonia mydas;Esp̩cie Amea̤ada;Vulner��vel;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-3.201.848;-5.195.499;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Destinado a laborat�_rio
Sem Informa̵̤es;ICMBio;Sistema de Autoriza̤̣o e Informa̤̣o em Biodiversidade.;SISBIO-DIBIO;Danielle Da Silveira Monteiro;361701;N� Da Autoriza̤̣o/Licen̤a Sisbio: 15962, Projeto: Monitoramento De Encalhes E Intera̤̣o De Tartarugas Marinhas Com A Pesca E Estudo Do Uso Do Habitat No Litoral Sul Do Rio Grande Do Sul;20/05/2013;21/05/2013 a 21/05/2013;07/08/2016;Chelonia mydas agassizi;Tartaruga-verde;Chelonia mydas;unranked;1;Sem Informa̵̤es;Chordata;Reptilia;Testudines;Cheloniidae;Chelonia;Chelonia mydas;Esp̩cie Amea̤ada;Vulner��vel;Zona Costeira - Praias;Brasil;RS;Sao Jose Do Norte;Esp̩cie ṇo Sens�_vel;-320.103;-5.194.662;Coordenada exata da ocorr̻ncia;Sem Informa̵̤es;Solto/mantido na natureza
